x y t u
0.34375 0.0625 0.0625 0.697211
0.375 0.0625 0.0625 0.708686
0.28125 0.09375 0 0.722144
0.28125 0.09375 0.03125 0.703046
0.3125 0.09375 0 0.737221
0.3125 0.09375 0.03125 0.717173
0.28125 0.125 0 0.735104
0.28125 0.125 0.03125 0.71688
0.3125 0.125 0 0.750733
0.3125 0.125 0.03125 0.731574
0.28125 0.09375 0.0625 0.687631
0.3125 0.09375 0.0625 0.700702
0.28125 0.125 0.0625 0.702301
0.3125 0.125 0.0625 0.715941
0.34375 0.09375 0 0.751836
0.34375 0.09375 0.03125 0.730835
0.375 0.09375 0 0.765894
0.375 0.09375 0.03125 0.743945
0.34375 0.125 0 0.765894
0.34375 0.125 0.03125 0.745796
0.375 0.125 0 0.780488
0.375 0.125 0.03125 0.759453
0.34375 0.09375 0.0625 0.713285
0.375 0.09375 0.0625 0.725299
0.34375 0.125 0.0625 0.729082
0.375 0.125 0.0625 0.741639
0.28125 0 0.09375 0.628857
0.28125 0.03125 0.09375 0.644633
0.3125 0 0.09375 0.639182
0.3125 0.03125 0.09375 0.655486
0.28125 0.0625 0.09375 0.660372
0.3125 0.0625 0.09375 0.671766
0.28125 0 0.125 0.619399
0.28125 0.03125 0.125 0.635655
0.3125 0 0.125 0.628644
0.3125 0.03125 0.125 0.645395
0.28125 0.0625 0.125 0.651959
0.3125 0.0625 0.125 0.662208
0.34375 0 0.09375 0.649028
0.34375 0.03125 0.09375 0.665845
0.375 0 0.09375 0.658335
0.375 0.03125 0.09375 0.675642
0.34375 0.0625 0.09375 0.682648
0.375 0.0625 0.09375 0.692951
0.34375 0 0.125 0.637376
0.34375 0.03125 0.125 0.6546
0.375 0 0.125 0.645538
0.375 0.03125 0.125 0.663212
0.34375 0.0625 0.125 0.671903
0.375 0.0625 0.125 0.680978
0.28125 0.09375 0.09375 0.676008
0.3125 0.09375 0.09375 0.687952
0.28125 0.125 0.09375 0.69147
0.3125 0.125 0.09375 0.703972
0.28125 0.09375 0.125 0.66825
0.3125 0.09375 0.125 0.679023
0.28125 0.125 0.125 0.684464
0.3125 0.125 0.125 0.695769
0.34375 0.09375 0.09375 0.69937
0.375 0.09375 0.09375 0.710187
0.34375 0.125 0.09375 0.715932
0.375 0.125 0.09375 0.727272
0.34375 0.09375 0.125 0.689219
0.375 0.09375 0.125 0.698771
0.34375 0.125 0.125 0.706479
0.375 0.125 0.125 0.716519
0.40625 0 0 0.730906
0.40625 0.03125 0 0.747445
0.40625 0 0.03125 0.706197
0.40625 0.03125 0.03125 0.723192
0.4375 0 0 0.742029
0.4375 0.03125 0 0.759081
0.4375 0 0.03125 0.71642
0.4375 0.03125 0.03125 0.733917
0.40625 0.0625 0 0.763609
0.40625 0.0625 0.03125 0.739962
0.4375 0.0625 0 0.775758
0.4375 0.0625 0.03125 0.751194
0.40625 0 0.0625 0.684806
0.40625 0.03125 0.0625 0.702218
0.4375 0 0.0625 0.693987
0.4375 0.03125 0.0625 0.711875
0.40625 0.0625 0.0625 0.719532
0.4375 0.0625 0.0625 0.729674
0.46875 0 0 0.752388
0.46875 0.03125 0 0.769925
0.46875 0 0.03125 0.725914
0.46875 0.03125 0.03125 0.743883
0.5 0 0 0.761905
0.5 0.03125 0 0.779893
0.5 0 0.03125 0.734607
0.5 0.03125 0.03125 0.753014
0.46875 0.0625 0 0.787087
0.46875 0.0625 0.03125 0.761638
0.5 0.0625 0 0.797508
0.5 0.0625 0.03125 0.771213
0.46875 0 0.0625 0.702453
0.46875 0.03125 0.0625 0.720785
0.5 0 0.0625 0.710141
0.5 0.03125 0.0625 0.728882
0.46875 0.0625 0.0625 0.739038
0.5 0.0625 0.0625 0.747552
0.40625 0.09375 0 0.7793
0.40625 0.09375 0.03125 0.756415
0.4375 0.09375 0 0.791957
0.4375 0.09375 0.03125 0.768156
0.40625 0.125 0 0.794414
0.40625 0.125 0.03125 0.772453
0.4375 0.125 0 0.807571
0.4375 0.125 0.03125 0.784702
0.40625 0.09375 0.0625 0.736664
0.4375 0.09375 0.0625 0.747299
0.40625 0.125 0.0625 0.753526
0.4375 0.125 0.0625 0.764657
0.46875 0.09375 0 0.803768
0.46875 0.09375 0.03125 0.77908
0.5 0.09375 0 0.814638
0.5 0.09375 0.03125 0.789102
0.46875 0.125 0 0.819856
0.46875 0.125 0.03125 0.796106
0.5 0.125 0 0.831169
0.5 0.125 0.03125 0.806574
0.46875 0.09375 0.0625 0.757124
0.5 0.09375 0.0625 0.766062
0.46875 0.125 0.0625 0.774947
0.5 0.125 0.0625 0.784315
0.40625 0 0.09375 0.667042
0.40625 0.03125 0.09375 0.684816
0.4375 0 0.09375 0.675091
0.4375 0.03125 0.09375 0.693302
0.40625 0.0625 0.09375 0.702603
0.4375 0.0625 0.09375 0.711538
0.40625 0 0.125 0.653078
0.40625 0.03125 0.125 0.671172
0.4375 0 0.125 0.659944
0.4375 0.03125 0.125 0.678426
0.40625 0.0625 0.125 0.689373
0.4375 0.0625 0.125 0.697027
0.46875 0 0.09375 0.682426
0.46875 0.03125 0.09375 0.70104
0.5 0 0.09375 0.688993
0.5 0.03125 0.09375 0.707972
0.46875 0.0625 0.09375 0.71969
0.5 0.0625 0.09375 0.726998
0.46875 0 0.125 0.666089
0.46875 0.03125 0.125 0.68492
0.5 0 0.125 0.671467
0.5 0.03125 0.125 0.690607
0.46875 0.0625 0.125 0.703884
0.5 0.0625 0.125 0.709891
0.40625 0.09375 0.09375 0.720329
0.4375 0.09375 0.09375 0.729723
0.40625 0.125 0.09375 0.737911
0.4375 0.125 0.09375 0.747773
0.40625 0.09375 0.125 0.707613
0.4375 0.09375 0.125 0.71568
0.40625 0.125 0.125 0.725819
0.4375 0.125 0.125 0.734308
0.46875 0.09375 0.09375 0.7383
0.5 0.09375 0.09375 0.745992
0.46875 0.125 0.09375 0.756782
0.5 0.125 0.09375 0.764867
0.46875 0.09375 0.125 0.72291
0.5 0.09375 0.125 0.729248
0.46875 0.125 0.125 0.741922
0.5 0.125 0.125 0.748599
0.28125 0.15625 0 0.747445
0.28125 0.15625 0.03125 0.73023
0.3125 0.15625 0 0.763609
0.3125 0.15625 0.03125 0.745482
0.28125 0.1875 0 0.759081
0.28125 0.1875 0.03125 0.743009
0.3125 0.1875 0 0.775758
0.3125 0.1875 0.03125 0.758806
0.28125 0.15625 0.0625 0.716608
0.3125 0.15625 0.0625 0.730816
0.28125 0.1875 0.0625 0.73047
0.3125 0.1875 0.0625 0.745238
0.34375 0.15625 0 0.7793
0.34375 0.15625 0.03125 0.760255
0.375 0.15625 0 0.794414
0.375 0.15625 0.03125 0.774453
0.34375 0.1875 0 0.791957
0.34375 0.1875 0.03125 0.774117
0.375 0.1875 0 0.807571
0.375 0.1875 0.03125 0.788843
0.34375 0.15625 0.0625 0.744514
0.375 0.15625 0.0625 0.757614
0.34375 0.1875 0.0625 0.759488
0.375 0.1875 0.0625 0.773126
0.28125 0.21875 0 0.769925
0.28125 0.21875 0.03125 0.755129
0.3125 0.21875 0 0.787087
0.3125 0.21875 0.03125 0.771452
0.28125 0.25 0 0.779893
0.28125 0.25 0.03125 0.766504
0.3125 0.25 0 0.797508
0.3125 0.25 0.03125 0.783328
0.28125 0.21875 0.0625 0.743798
0.3125 0.21875 0.0625 0.759117
0.28125 0.25 0.0625 0.756505
0.3125 0.25 0.0625 0.772358
0.34375 0.21875 0 0.803768
0.34375 0.21875 0.03125 0.787284
0.375 0.21875 0 0.819856
0.375 0.21875 0.03125 0.802521
0.34375 0.25 0 0.814638
0.34375 0.25 0.03125 0.799657
0.375 0.25 0 0.831169
0.375 0.25 0.03125 0.815382
0.34375 0.21875 0.0625 0.773909
0.375 0.21875 0.0625 0.788074
0.34375 0.25 0.0625 0.787676
0.375 0.25 0.0625 0.802355
0.28125 0.15625 0.09375 0.706682
0.3125 0.15625 0.09375 0.719745
0.28125 0.1875 0.09375 0.721562
0.3125 0.1875 0.09375 0.735187
0.28125 0.15625 0.125 0.700526
0.3125 0.15625 0.125 0.712373
0.28125 0.1875 0.125 0.71636
0.3125 0.1875 0.125 0.728753
0.34375 0.15625 0.09375 0.732253
0.375 0.15625 0.09375 0.744119
0.34375 0.1875 0.09375 0.748242
0.375 0.1875 0.09375 0.760638
0.34375 0.15625 0.125 0.723604
0.375 0.15625 0.125 0.734141
0.34375 0.1875 0.125 0.740511
0.375 0.1875 0.125 0.75155
0.28125 0.21875 0.09375 0.736026
0.3125 0.21875 0.09375 0.750208
0.28125 0.25 0.09375 0.749982
0.3125 0.25 0.09375 0.764714
0.28125 0.21875 0.125 0.731879
0.3125 0.21875 0.125 0.744821
0.28125 0.25 0.125 0.746997
0.3125 0.25 0.125 0.760485
0.34375 0.21875 0.09375 0.763808
0.375 0.21875 0.09375 0.776729
0.34375 0.25 0.09375 0.77885
0.375 0.25 0.09375 0.792291
0.34375 0.21875 0.125 0.757108
0.375 0.21875 0.125 0.768652
0.34375 0.25 0.125 0.773299
0.375 0.25 0.125 0.785346
0.40625 0.15625 0 0.808847
0.40625 0.15625 0.03125 0.787977
0.4375 0.15625 0 0.82249
0.4375 0.15625 0.03125 0.800728
0.40625 0.1875 0 0.82249
0.40625 0.1875 0.03125 0.802879
0.4375 0.1875 0 0.836601
0.4375 0.1875 0.03125 0.816122
0.40625 0.15625 0.0625 0.770023
0.4375 0.15625 0.0625 0.781651
0.40625 0.1875 0.0625 0.786053
0.4375 0.1875 0.0625 0.798175
0.46875 0.15625 0 0.835237
0.46875 0.15625 0.03125 0.812606
0.5 0.15625 0 0.846981
0.5 0.15625 0.03125 0.823516
0.46875 0.1875 0 0.849793
0.46875 0.1875 0.03125 0.828466
0.5 0.1875 0 0.861953
0.5 0.1875 0.03125 0.83981
0.46875 0.15625 0.0625 0.792407
0.5 0.15625 0.0625 0.802205
0.46875 0.1875 0.0625 0.809395
0.5 0.1875 0.0625 0.81962
0.40625 0.21875 0 0.835237
0.40625 0.21875 0.03125 0.817053
0.4375 0.21875 0 0.849793
0.4375 0.21875 0.03125 0.830772
0.40625 0.25 0 0.846981
0.40625 0.25 0.03125 0.830389
0.4375 0.25 0 0.861953
0.4375 0.25 0.03125 0.844564
0.40625 0.21875 0.0625 0.801512
0.4375 0.21875 0.0625 0.814119
0.40625 0.25 0.0625 0.816289
0.4375 0.25 0.0625 0.829371
0.46875 0.21875 0 0.863406
0.46875 0.21875 0.03125 0.843567
0.5 0.21875 0 0.875962
0.5 0.21875 0.03125 0.855332
0.46875 0.25 0 0.875962
0.46875 0.25 0.03125 0.857793
0.5 0.25 0 0.888889
0.5 0.25 0.03125 0.869961
0.46875 0.21875 0.0625 0.825796
0.5 0.21875 0.0625 0.836444
0.46875 0.25 0.0625 0.841493
0.5 0.25 0.0625 0.852554
0.40625 0.15625 0.09375 0.755262
0.4375 0.15625 0.09375 0.765597
0.40625 0.1875 0.09375 0.772285
0.4375 0.1875 0.09375 0.783095
0.40625 0.15625 0.125 0.743907
0.4375 0.15625 0.125 0.752827
0.40625 0.1875 0.125 0.761788
0.4375 0.1875 0.125 0.771146
0.46875 0.15625 0.09375 0.775043
0.5 0.15625 0.09375 0.783525
0.46875 0.1875 0.09375 0.792981
0.5 0.1875 0.09375 0.801863
0.46875 0.15625 0.125 0.760832
0.5 0.15625 0.125 0.767856
0.46875 0.1875 0.125 0.779547
0.5 0.1875 0.125 0.786922
0.40625 0.21875 0.09375 0.788879
0.4375 0.21875 0.09375 0.800162
0.40625 0.25 0.09375 0.804937
0.4375 0.25 0.09375 0.816688
0.40625 0.21875 0.125 0.779365
0.4375 0.21875 0.125 0.789162
0.40625 0.25 0.125 0.796533
0.4375 0.25 0.125 0.806771
0.46875 0.21875 0.09375 0.810488
0.5 0.21875 0.09375 0.819769
0.46875 0.25 0.09375 0.827449
0.5 0.25 0.09375 0.837126
0.46875 0.21875 0.125 0.797964
0.5 0.21875 0.125 0.805694
0.46875 0.25 0.125 0.815972
0.5 0.25 0.125 0.824058
0.28125 0 0.15625 0.613879
0.28125 0.03125 0.15625 0.630616
0.3125 0 0.15625 0.622042
0.3125 0.03125 0.15625 0.639232
0.28125 0.0625 0.15625 0.647473
0.3125 0.0625 0.15625 0.656559
0.28125 0 0.1875 0.612303
0.28125 0.03125 0.1875 0.629525
0.3125 0 0.1875 0.619386
0.3125 0.03125 0.1875 0.637013
0.28125 0.0625 0.1875 0.646928
0.3125 0.0625 0.1875 0.654838
0.34375 0 0.15625 0.629649
0.34375 0.03125 0.15625 0.647268
0.375 0 0.15625 0.636653
0.375 0.03125 0.15625 0.65467
0.34375 0.0625 0.15625 0.665039
0.375 0.0625 0.15625 0.672855
0.34375 0 0.1875 0.625868
0.34375 0.03125 0.1875 0.643871
0.375 0 0.1875 0.631707
0.375 0.03125 0.1875 0.650052
0.34375 0.0625 0.1875 0.662087
0.375 0.0625 0.1875 0.668623
0.28125 0.09375 0.15625 0.664396
0.3125 0.09375 0.15625 0.673966
0.28125 0.125 0.15625 0.681322
0.3125 0.125 0.15625 0.69139
0.28125 0.09375 0.1875 0.66446
0.3125 0.09375 0.1875 0.672807
0.28125 0.125 0.1875 0.682061
0.3125 0.125 0.1875 0.690859
0.34375 0.09375 0.15625 0.682904
0.375 0.09375 0.15625 0.691148
0.34375 0.125 0.15625 0.700799
0.375 0.125 0.15625 0.709483
0.34375 0.09375 0.1875 0.680461
0.375 0.09375 0.1875 0.687367
0.34375 0.125 0.1875 0.698931
0.375 0.125 0.1875 0.706219
0.28125 0 0.21875 0.614671
0.28125 0.03125 0.21875 0.632384
0.3125 0 0.21875 0.620678
0.3125 0.03125 0.21875 0.638743
0.28125 0.0625 0.21875 0.650324
0.3125 0.0625 0.21875 0.657051
0.28125 0 0.25 0.620982
0.28125 0.03125 0.25 0.63919
0.3125 0 0.25 0.625917
0.3125 0.03125 0.25 0.644419
0.28125 0.0625 0.25 0.657654
0.3125 0.0625 0.25 0.66319
0.34375 0 0.21875 0.626036
0.34375 0.03125 0.21875 0.644419
0.375 0 0.21875 0.63071
0.375 0.03125 0.21875 0.649372
0.34375 0.0625 0.21875 0.663058
0.375 0.0625 0.21875 0.668302
0.34375 0 0.25 0.630154
0.34375 0.03125 0.25 0.64891
0.375 0 0.25 0.633663
0.375 0.03125 0.25 0.652632
0.34375 0.0625 0.25 0.667948
0.375 0.0625 0.25 0.671891
0.28125 0.09375 0.21875 0.668441
0.3125 0.09375 0.21875 0.675549
0.28125 0.125 0.21875 0.686676
0.3125 0.125 0.21875 0.694179
0.28125 0.09375 0.25 0.676326
0.3125 0.09375 0.25 0.682182
0.28125 0.125 0.25 0.695146
0.3125 0.125 0.25 0.701333
0.34375 0.09375 0.21875 0.6819
0.375 0.09375 0.21875 0.687448
0.34375 0.125 0.21875 0.700887
0.375 0.125 0.21875 0.706749
0.34375 0.09375 0.25 0.687216
0.375 0.09375 0.25 0.691391
0.34375 0.125 0.25 0.706655
0.375 0.125 0.25 0.71107
0.40625 0 0.15625 0.643005
0.40625 0.03125 0.15625 0.661388
0.4375 0 0.15625 0.648662
0.4375 0.03125 0.15625 0.667374
0.40625 0.0625 0.15625 0.679953
0.4375 0.0625 0.15625 0.686281
0.40625 0 0.1875 0.636863
0.40625 0.03125 0.1875 0.655512
0.4375 0 0.1875 0.641299
0.4375 0.03125 0.1875 0.660212
0.40625 0.0625 0.1875 0.674401
0.4375 0.0625 0.1875 0.679377
0.46875 0 0.15625 0.653584
0.46875 0.03125 0.15625 0.672585
0.5 0 0.15625 0.657736
0.5 0.03125 0.15625 0.676981
0.46875 0.0625 0.15625 0.691792
0.5 0.0625 0.15625 0.696443
0.46875 0 0.1875 0.644984
0.46875 0.03125 0.1875 0.664118
0.5 0 0.1875 0.647891
0.5 0.03125 0.1875 0.667199
0.46875 0.0625 0.1875 0.683512
0.5 0.0625 0.1875 0.686776
0.40625 0.09375 0.15625 0.698639
0.4375 0.09375 0.15625 0.705321
0.40625 0.125 0.15625 0.717379
0.4375 0.125 0.15625 0.724426
0.40625 0.09375 0.1875 0.693474
0.4375 0.09375 0.1875 0.698736
0.40625 0.125 0.1875 0.712667
0.4375 0.125 0.1875 0.718225
0.46875 0.09375 0.15625 0.711143
0.5 0.09375 0.15625 0.716059
0.46875 0.125 0.15625 0.730569
0.5 0.125 0.15625 0.735758
0.46875 0.09375 0.1875 0.703111
0.5 0.09375 0.1875 0.706565
0.46875 0.125 0.1875 0.722848
0.5 0.125 0.1875 0.726499
0.40625 0 0.21875 0.634667
0.40625 0.03125 0.21875 0.653566
0.4375 0 0.21875 0.637877
0.4375 0.03125 0.21875 0.656971
0.40625 0.0625 0.21875 0.672745
0.4375 0.0625 0.21875 0.676352
0.40625 0 0.25 0.63642
0.40625 0.03125 0.25 0.655556
0.4375 0 0.25 0.638404
0.4375 0.03125 0.25 0.657661
0.40625 0.0625 0.25 0.674991
0.4375 0.0625 0.25 0.677222
0.46875 0 0.21875 0.640319
0.46875 0.03125 0.21875 0.659561
0.5 0 0.21875 0.641974
0.5 0.03125 0.21875 0.661316
0.46875 0.0625 0.21875 0.679097
0.5 0.0625 0.21875 0.680957
0.46875 0 0.25 0.6396
0.46875 0.03125 0.25 0.65893
0.5 0 0.25 0.64
0.5 0.03125 0.25 0.659353
0.46875 0.0625 0.25 0.678567
0.5 0.0625 0.25 0.679016
0.40625 0.09375 0.21875 0.692149
0.4375 0.09375 0.21875 0.695968
0.40625 0.125 0.21875 0.711719
0.4375 0.125 0.21875 0.715757
0.40625 0.09375 0.25 0.694673
0.4375 0.09375 0.25 0.697035
0.40625 0.125 0.25 0.714541
0.4375 0.125 0.25 0.717041
0.46875 0.09375 0.21875 0.698874
0.5 0.09375 0.21875 0.700844
0.46875 0.125 0.21875 0.718831
0.5 0.125 0.21875 0.720914
0.46875 0.09375 0.25 0.69846
0.5 0.09375 0.25 0.698935
0.46875 0.125 0.25 0.718549
0.5 0.125 0.25 0.719051
0.28125 0.15625 0.15625 0.698183
0.3125 0.15625 0.15625 0.708759
0.28125 0.1875 0.15625 0.714901
0.3125 0.1875 0.15625 0.725994
0.28125 0.15625 0.1875 0.699665
0.3125 0.15625 0.1875 0.708926
0.28125 0.1875 0.1875 0.717198
0.3125 0.1875 0.1875 0.726932
0.34375 0.15625 0.15625 0.71865
0.375 0.15625 0.15625 0.727785
0.34375 0.1875 0.15625 0.736376
0.375 0.1875 0.15625 0.74597
0.34375 0.15625 0.1875 0.717429
0.375 0.15625 0.1875 0.72511
0.34375 0.1875 0.1875 0.735875
0.375 0.1875 0.1875 0.743959
0.28125 0.21875 0.15625 0.731396
0.3125 0.21875 0.15625 0.743011
0.28125 0.25 0.15625 0.747578
0.3125 0.25 0.15625 0.759718
0.28125 0.21875 0.1875 0.734579
0.3125 0.21875 0.1875 0.744795
0.28125 0.25 0.1875 0.75172
0.3125 0.25 0.1875 0.762422
0.34375 0.21875 0.15625 0.753889
0.375 0.21875 0.15625 0.763949
0.34375 0.25 0.15625 0.771095
0.375 0.25 0.15625 0.781623
0.34375 0.21875 0.1875 0.754185
0.375 0.21875 0.1875 0.762678
0.34375 0.25 0.1875 0.772266
0.375 0.25 0.1875 0.781174
0.28125 0.15625 0.21875 0.704965
0.3125 0.15625 0.21875 0.712875
0.28125 0.1875 0.21875 0.723234
0.3125 0.1875 0.21875 0.731562
0.28125 0.15625 0.25 0.714048
0.3125 0.15625 0.25 0.720578
0.28125 0.1875 0.25 0.732959
0.3125 0.1875 0.25 0.739841
0.34375 0.15625 0.21875 0.719951
0.375 0.15625 0.21875 0.726137
0.34375 0.1875 0.21875 0.739015
0.375 0.1875 0.21875 0.745535
0.34375 0.15625 0.25 0.726198
0.375 0.15625 0.25 0.73086
0.34375 0.1875 0.25 0.745766
0.375 0.1875 0.25 0.750684
0.28125 0.21875 0.21875 0.741401
0.3125 0.21875 0.21875 0.750155
0.28125 0.25 0.21875 0.759379
0.3125 0.25 0.21875 0.768566
0.28125 0.21875 0.25 0.751795
0.3125 0.21875 0.25 0.759038
0.28125 0.25 0.25 0.770466
0.3125 0.25 0.25 0.778075
0.34375 0.21875 0.21875 0.757995
0.375 0.21875 0.21875 0.764856
0.34375 0.25 0.21875 0.776797
0.375 0.25 0.21875 0.784004
0.34375 0.21875 0.25 0.765276
0.375 0.21875 0.25 0.770455
0.34375 0.25 0.25 0.784631
0.375 0.25 0.25 0.790077
0.40625 0.15625 0.15625 0.736096
0.4375 0.15625 0.15625 0.743517
0.40625 0.1875 0.15625 0.754704
0.4375 0.1875 0.15625 0.762508
0.40625 0.15625 0.1875 0.731909
0.4375 0.15625 0.1875 0.737772
0.40625 0.1875 0.1875 0.751118
0.4375 0.1875 0.1875 0.757294
0.46875 0.15625 0.15625 0.749989
0.5 0.15625 0.15625 0.755459
0.46875 0.1875 0.15625 0.769316
0.5 0.1875 0.15625 0.775073
0.46875 0.15625 0.1875 0.742651
0.5 0.15625 0.1875 0.746505
0.46875 0.1875 0.1875 0.762435
0.5 0.1875 0.1875 0.766498
0.40625 0.21875 0.15625 0.773112
0.4375 0.21875 0.15625 0.781303
0.40625 0.25 0.15625 0.791218
0.4375 0.25 0.15625 0.7998
0.40625 0.21875 0.1875 0.770204
0.4375 0.21875 0.1875 0.7767
0.40625 0.25 0.1875 0.789071
0.4375 0.25 0.1875 0.795891
0.46875 0.21875 0.15625 0.788453
0.5 0.21875 0.15625 0.794501
0.46875 0.25 0.15625 0.807295
0.5 0.25 0.15625 0.813636
0.46875 0.21875 0.1875 0.782109
0.5 0.21875 0.1875 0.786385
0.46875 0.25 0.1875 0.801572
0.5 0.25 0.1875 0.806063
0.40625 0.15625 0.21875 0.731385
0.4375 0.15625 0.21875 0.73565
0.40625 0.1875 0.21875 0.751067
0.4375 0.1875 0.21875 0.755565
0.40625 0.15625 0.25 0.734528
0.4375 0.15625 0.25 0.73717
0.40625 0.1875 0.25 0.754554
0.4375 0.1875 0.25 0.757342
0.46875 0.15625 0.21875 0.738896
0.5 0.15625 0.21875 0.741098
0.46875 0.1875 0.21875 0.758991
0.5 0.1875 0.21875 0.761313
0.46875 0.15625 0.25 0.738762
0.5 0.15625 0.25 0.739293
0.46875 0.1875 0.25 0.759023
0.5 0.1875 0.25 0.759583
0.40625 0.21875 0.21875 0.770679
0.4375 0.21875 0.21875 0.775416
0.40625 0.25 0.21875 0.790125
0.4375 0.25 0.21875 0.795105
0.40625 0.21875 0.25 0.774532
0.4375 0.21875 0.25 0.777469
0.40625 0.25 0.25 0.794364
0.4375 0.25 0.25 0.797454
0.46875 0.21875 0.21875 0.779024
0.5 0.21875 0.21875 0.781471
0.46875 0.25 0.21875 0.798899
0.5 0.25 0.21875 0.801472
0.46875 0.21875 0.25 0.77924
0.5 0.21875 0.25 0.77983
0.46875 0.25 0.25 0.799318
0.5 0.25 0.25 0.799938
0 0.28125 0 0.620982
0.03125 0.28125 0 0.639201
0 0.28125 0.03125 0.614671
0.03125 0.28125 0.03125 0.632383
0.0625 0.28125 0 0.657675
0.0625 0.28125 0.03125 0.650322
0 0.3125 0 0.625917
0.03125 0.3125 0 0.64443
0 0.3125 0.03125 0.620678
0.03125 0.3125 0.03125 0.638742
0.0625 0.3125 0 0.663212
0.0625 0.3125 0.03125 0.657049
0 0.28125 0.0625 0.612303
0.03125 0.28125 0.0625 0.629524
0.0625 0.28125 0.0625 0.646925
0 0.3125 0.0625 0.619386
0.03125 0.3125 0.0625 0.637013
0.0625 0.3125 0.0625 0.654836
0.09375 0.28125 0 0.676354
0.09375 0.28125 0.03125 0.668438
0.125 0.28125 0 0.69518
0.125 0.28125 0.03125 0.686671
0.09375 0.3125 0 0.682212
0.09375 0.3125 0.03125 0.675547
0.125 0.3125 0 0.70137
0.125 0.3125 0.03125 0.694177
0.09375 0.28125 0.0625 0.664455
0.125 0.28125 0.0625 0.682054
0.09375 0.3125 0.0625 0.672804
0.125 0.3125 0.0625 0.690854
0 0.34375 0 0.630154
0.03125 0.34375 0 0.648923
0 0.34375 0.03125 0.626036
0.03125 0.34375 0.03125 0.644419
0.0625 0.34375 0 0.667971
0.0625 0.34375 0.03125 0.663058
0 0.375 0 0.633663
0.03125 0.375 0 0.652645
0 0.375 0.03125 0.63071
0.03125 0.375 0.03125 0.649373
0.0625 0.375 0 0.671916
0.0625 0.375 0.03125 0.668304
0 0.34375 0.0625 0.625868
0.03125 0.34375 0.0625 0.643871
0.0625 0.34375 0.0625 0.662087
0 0.375 0.0625 0.631707
0.03125 0.375 0.0625 0.650053
0.0625 0.375 0.0625 0.668625
0.09375 0.34375 0 0.687248
0.09375 0.34375 0.03125 0.6819
0.125 0.34375 0 0.706694
0.125 0.34375 0.03125 0.700887
0.09375 0.375 0 0.691425
0.09375 0.375 0.03125 0.68745
0.125 0.375 0 0.711111
0.125 0.375 0.03125 0.706752
0.09375 0.34375 0.0625 0.68046
0.125 0.34375 0.0625 0.698929
0.09375 0.375 0.0625 0.687368
0.125 0.375 0.0625 0.70622
0 0.28125 0.09375 0.613879
0.03125 0.28125 0.09375 0.630616
0.0625 0.28125 0.09375 0.647474
0 0.3125 0.09375 0.622042
0.03125 0.3125 0.09375 0.639233
0.0625 0.3125 0.09375 0.656561
0 0.28125 0.125 0.619399
0.03125 0.28125 0.125 0.635657
0.0625 0.28125 0.125 0.651964
0 0.3125 0.125 0.628644
0.03125 0.3125 0.125 0.645399
0.0625 0.3125 0.125 0.662215
0.09375 0.28125 0.09375 0.664397
0.125 0.28125 0.09375 0.681322
0.09375 0.3125 0.09375 0.673969
0.125 0.3125 0.09375 0.691392
0.09375 0.28125 0.125 0.668257
0.125 0.28125 0.125 0.684472
0.09375 0.3125 0.125 0.679032
0.125 0.3125 0.125 0.69578
0 0.34375 0.09375 0.629649
0.03125 0.34375 0.09375 0.647269
0.0625 0.34375 0.09375 0.665042
0 0.375 0.09375 0.636653
0.03125 0.375 0.09375 0.654673
0.0625 0.375 0.09375 0.67286
0 0.34375 0.125 0.637376
0.03125 0.34375 0.125 0.654605
0.0625 0.34375 0.125 0.671911
0 0.375 0.125 0.645538
0.03125 0.375 0.125 0.663218
0.0625 0.375 0.125 0.680989
0.09375 0.34375 0.09375 0.682909
0.125 0.34375 0.09375 0.700804
0.09375 0.375 0.09375 0.691156
0.125 0.375 0.09375 0.709492
0.09375 0.34375 0.125 0.689231
0.125 0.34375 0.125 0.706494
0.09375 0.375 0.125 0.698787
0.125 0.375 0.125 0.716538
0.15625 0.28125 0 0.714086
0.15625 0.28125 0.03125 0.704958
0.1875 0.28125 0 0.732999
0.1875 0.28125 0.03125 0.723224
0.15625 0.3125 0 0.720619
0.15625 0.3125 0.03125 0.712871
0.1875 0.3125 0 0.739884
0.1875 0.3125 0.03125 0.731555
0.15625 0.28125 0.0625 0.699656
0.1875 0.28125 0.0625 0.717185
0.15625 0.3125 0.0625 0.708919
0.1875 0.3125 0.0625 0.726923
0.21875 0.28125 0 0.751836
0.21875 0.28125 0.03125 0.741387
0.25 0.28125 0 0.770504
0.25 0.28125 0.03125 0.759361
0.21875 0.3125 0 0.759081
0.21875 0.3125 0.03125 0.750145
0.25 0.3125 0 0.778116
0.25 0.3125 0.03125 0.768551
0.21875 0.28125 0.0625 0.734562
0.25 0.28125 0.0625 0.751699
0.21875 0.3125 0.0625 0.744781
0.25 0.3125 0.0625 0.762404
0.15625 0.34375 0 0.726241
0.15625 0.34375 0.03125 0.71995
0.1875 0.34375 0 0.745812
0.1875 0.34375 0.03125 0.739012
0.15625 0.375 0 0.730906
0.15625 0.375 0.03125 0.72614
0.1875 0.375 0 0.750733
0.1875 0.375 0.03125 0.745536
0.15625 0.34375 0.0625 0.717425
0.1875 0.34375 0.0625 0.735869
0.15625 0.375 0.0625 0.72511
0.1875 0.375 0.0625 0.743957
0.21875 0.34375 0 0.765321
